Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
6331,95,5,0,0,0,0,14,15,14,14,14,15,15,14,14,13,15,14,15,14,15,15,15,14,14,14,14,14,14,14,14,16,0,15,15,16,16,16,17,15,16,17,17,18,17,18,19,20,20,20,20,20,20,21,21,21,22,22,22,0,0,0,0,0
6332,95,5,0,0,0,0,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,12,12,13,13,12,13,14,14,0,14,14,14,15,14,14,16,15,15,16,17,16,17,17,17,18,18,19,18,18,19,19,19,19,19,19,0,0,0,0,0
6333,95,5,0,0,0,0,10,12,12,13,11,12,12,12,13,12,13,12,12,13,12,12,12,12,12,12,10,11,12,12,12,13,0,12,13,13,13,13,13,13,14,14,15,15,14,15,16,15,18,17,18,18,17,18,18,18,18,18,19,0,0,0,0,0
6334,95,5,0,0,0,0,14,13,12,13,13,16,14,13,14,12,14,15,14,16,14,13,15,11,13,13,12,13,12,14,14,14,0,14,14,15,13,15,15,15,15,15,15,17,15,17,17,16,18,17,19,19,20,20,20,20,21,20,21,0,0,0,0,0
6335,95,5,0,0,0,0,13,14,13,15,12,13,14,12,14,13,14,15,13,13,13,14,14,12,13,13,13,14,14,13,13,14,0,14,14,15,15,14,16,15,15,16,15,17,17,16,19,17,19,17,19,20,19,19,20,20,21,20,20,0,0,0,0,0
6336,95,5,0,0,0,0,13,13,12,13,12,13,12,12,12,12,13,12,12,13,13,13,12,12,13,12,14,13,13,12,14,14,0,14,14,14,14,14,15,15,15,15,15,16,16,15,17,18,18,18,19,20,19,19,20,20,21,20,21,0,0,0,0,0
6337,95,5,0,0,0,0,12,13,14,14,13,12,14,12,13,13,13,13,14,14,13,14,13,13,13,14,13,13,13,14,14,13,0,14,15,15,14,14,16,16,15,15,16,17,16,17,18,17,18,19,21,19,19,20,19,20,22,20,21,0,0,0,0,0
6338,95,5,0,0,0,0,13,12,13,13,13,13,13,13,12,13,12,13,13,14,13,14,13,12,13,12,13,13,12,13,14,13,0,14,14,14,14,13,15,14,15,14,14,17,16,17,17,16,18,18,17,17,19,18,19,19,21,19,19,0,0,0,0,0
6339,95,5,0,0,0,0,12,12,12,12,11,13,12,12,12,11,12,13,12,12,12,13,12,12,13,12,11,11,12,12,13,14,0,13,12,15,12,13,13,14,14,15,14,17,15,15,17,15,18,16,17,18,17,18,18,17,19,19,20,0,0,0,0,0
6340,95,5,0,0,0,0,13,12,13,14,16,15,14,13,13,15,14,13,13,14,12,14,15,13,14,15,13,13,13,13,15,14,0,14,15,15,15,14,15,16,16,16,16,18,17,17,19,19,18,19,19,20,20,20,20,20,21,21,21,0,0,0,0,0
6341,95,5,0,0,0,0,12,12,13,13,13,14,13,13,13,13,13,13,13,14,13,12,14,13,13,12,13,13,12,14,13,14,0,13,14,15,14,15,15,15,16,15,15,16,16,16,17,17,17,17,19,19,17,19,18,19,20,19,19,0,0,0,0,0
6342,95,5,0,0,0,0,13,15,14,13,12,13,13,14,13,13,14,15,14,15,14,13,14,12,14,13,13,14,13,14,15,14,0,14,14,15,14,15,15,16,16,15,16,16,17,17,18,18,18,18,18,19,18,19,20,20,20,20,20,0,0,0,0,0
6343,95,5,0,0,0,0,12,11,14,12,12,12,14,14,14,13,12,12,13,13,16,12,12,11,13,11,13,14,13,12,13,12,0,13,14,13,13,14,14,14,13,14,16,15,15,17,16,18,17,18,18,17,18,18,18,18,20,19,20,0,0,0,0,0
6344,95,5,0,0,0,0,13,14,13,14,14,13,13,14,15,13,14,13,15,13,14,14,14,13,13,13,13,14,13,13,13,13,0,13,14,15,14,16,16,16,15,16,15,17,16,17,17,17,19,19,19,19,20,20,21,21,21,22,21,0,0,0,0,0
6345,95,5,0,0,0,0,12,12,13,12,11,13,12,12,13,11,13,13,12,12,13,13,13,12,12,12,12,13,12,13,13,13,0,13,13,15,12,14,15,14,15,16,15,16,16,17,17,16,18,17,18,19,18,19,19,18,20,19,19,0,0,0,0,0
6346,95,5,0,0,0,0,12,12,11,12,13,13,13,12,11,12,13,12,12,12,13,13,12,12,12,11,12,13,12,12,13,13,0,13,13,14,13,13,14,14,14,16,14,15,16,17,16,16,17,18,18,18,18,18,17,19,19,19,20,0,0,0,0,0
6347,95,5,0,0,0,0,12,12,11,11,12,12,14,12,11,13,14,13,12,12,12,14,13,11,13,12,12,11,12,12,13,13,0,13,13,12,13,13,14,13,13,13,15,15,13,14,14,16,16,18,16,18,17,17,17,18,18,19,18,0,0,0,0,0
6348,95,5,0,0,0,0,13,13,14,15,14,14,13,13,13,13,14,14,15,15,15,14,13,14,14,13,15,13,15,14,15,16,0,15,15,15,14,16,15,16,17,17,17,17,17,18,19,18,20,19,21,20,20,21,21,20,22,21,21,0,0,0,0,0
6349,95,5,0,0,0,0,15,16,13,15,15,15,15,15,16,15,17,18,15,16,15,17,17,17,17,16,15,15,16,15,17,17,0,17,17,18,16,16,17,18,19,18,19,19,20,19,21,21,22,23,22,24,22,23,23,23,25,26,24,0,0,0,0,0
6350,95,5,0,0,0,0,13,12,13,13,12,13,14,12,13,12,14,14,14,14,12,13,14,12,14,12,12,13,12,13,13,13,0,13,14,15,13,14,15,15,15,15,14,16,16,17,17,17,19,17,17,17,17,19,19,18,20,21,20,0,0,0,0,0
6351,95,5,0,0,0,0,13,13,13,14,12,13,12,12,13,12,13,13,14,12,13,13,14,12,13,12,12,13,11,14,13,13,0,14,13,15,13,15,15,15,16,14,15,16,15,16,17,16,18,18,19,18,19,18,19,19,19,19,19,0,0,0,0,0
6352,95,5,0,0,0,0,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,11,12,12,12,12,11,12,12,12,0,12,12,14,12,14,15,13,14,15,15,15,15,16,16,15,16,17,17,18,18,18,18,18,19,19,18,0,0,0,0,0
6353,95,5,0,0,0,0,16,15,17,17,17,15,18,15,18,15,17,17,17,15,16,14,15,15,15,15,15,16,14,16,16,17,0,18,17,17,17,18,18,19,18,17,19,20,18,21,20,20,22,23,23,23,22,23,24,24,25,25,24,0,0,0,0,0
6354,95,5,0,0,0,0,13,14,13,14,12,13,14,14,14,14,14,14,14,13,14,14,15,13,13,13,14,14,13,15,14,16,0,14,14,15,14,14,15,16,16,17,15,16,16,17,17,18,19,19,19,20,19,22,20,20,21,21,22,0,0,0,0,0
6355,95,5,0,0,0,0,10,11,10,11,12,12,12,11,12,10,11,12,12,12,12,12,12,11,12,11,12,12,10,12,12,12,0,12,13,13,12,12,14,13,14,12,13,15,14,15,16,15,15,17,16,17,16,16,16,17,17,16,18,0,0,0,0,0
6356,95,5,0,0,0,0,10,10,11,11,10,10,11,11,11,12,11,12,13,12,13,12,13,11,12,13,11,11,11,12,12,11,0,13,13,12,13,13,13,13,13,14,14,15,15,14,15,15,17,16,17,17,17,18,17,17,19,18,19,0,0,0,0,0
6357,95,5,0,0,0,0,12,12,11,12,11,12,13,12,12,11,12,13,11,11,11,13,12,12,11,11,11,12,12,12,12,12,0,13,12,13,13,13,13,14,13,15,14,14,14,15,16,16,17,18,17,18,18,17,18,17,18,19,19,0,0,0,0,0
6358,95,5,0,0,0,0,13,13,14,14,13,14,14,14,13,13,14,15,14,13,14,14,14,14,14,13,14,14,13,12,15,15,0,13,15,14,13,16,15,15,16,16,16,16,17,17,18,18,19,20,19,20,19,19,21,20,21,20,21,0,0,0,0,0
6359,95,5,0,0,0,0,12,13,14,15,12,13,13,13,13,12,13,13,13,14,14,12,13,11,12,13,14,13,11,13,13,13,0,13,13,16,13,14,14,15,16,14,14,17,15,15,17,17,17,17,17,18,19,18,18,18,20,19,19,0,0,0,0,0
6360,95,5,0,0,0,0,12,12,13,14,13,12,13,14,13,12,12,13,13,12,13,13,13,13,12,12,13,13,12,13,13,13,0,13,13,13,13,14,14,15,14,15,16,16,15,16,16,15,18,17,17,17,18,18,18,17,19,19,20,0,0,0,0,0
6361,95,5,0,0,0,0,12,12,12,12,12,12,12,11,13,12,12,12,13,12,12,12,13,12,11,12,12,12,11,12,12,13,0,13,12,14,13,13,14,13,14,14,14,15,13,16,16,16,17,18,18,17,17,18,18,18,18,18,19,0,0,0,0,0
6362,95,5,0,0,0,0,12,12,11,12,12,12,12,12,12,12,12,12,13,11,12,12,12,11,12,12,12,11,12,11,13,12,0,12,14,13,13,14,15,13,14,15,14,15,14,16,16,17,17,17,17,17,17,19,17,18,20,18,19,0,0,0,0,0
6363,95,5,0,0,0,0,12,12,11,13,12,12,11,12,12,11,12,12,12,12,11,12,12,10,12,11,11,12,11,12,12,12,0,12,12,12,13,13,13,14,13,13,13,15,14,15,15,14,16,16,18,17,17,17,17,17,17,19,18,0,0,0,0,0
6364,95,5,0,0,0,0,11,12,12,12,13,14,13,13,13,13,13,13,13,14,12,12,12,12,13,13,13,12,11,13,13,13,0,13,12,14,13,14,14,13,15,15,15,16,15,15,16,17,17,17,17,17,17,18,17,17,19,19,19,0,0,0,0,0
6365,95,5,0,0,0,0,11,11,12,13,12,13,11,12,12,12,13,13,13,13,13,12,13,11,12,12,12,12,11,13,13,12,0,13,13,14,12,13,14,15,14,15,14,14,15,15,17,15,17,16,17,17,17,18,18,17,19,18,18,0,0,0,0,0
6366,95,5,0,0,0,0,11,13,12,12,10,11,11,12,12,11,12,12,12,11,11,12,12,10,12,12,11,12,11,11,13,13,0,12,12,13,12,13,13,14,14,15,15,16,14,15,15,17,17,17,18,17,18,18,18,18,18,19,19,0,0,0,0,0
6367,95,5,0,0,0,0,11,13,12,12,14,11,10,13,10,12,12,12,13,15,13,13,13,10,14,11,12,14,10,15,13,13,0,13,11,13,13,13,15,13,13,15,17,15,15,15,17,16,18,19,18,20,18,18,20,17,18,18,20,0,0,0,0,0
6368,95,5,0,0,0,0,12,13,13,13,12,13,13,13,12,14,13,13,14,12,13,12,13,13,13,13,13,13,12,13,14,13,0,13,14,15,13,15,15,15,15,15,14,16,16,16,16,16,17,18,19,19,19,19,19,19,20,19,20,0,0,0,0,0
6369,95,5,0,0,0,0,12,12,11,13,12,13,12,12,13,12,12,12,14,12,12,12,12,12,12,12,12,13,11,12,13,12,0,13,13,14,13,13,13,14,14,14,14,15,14,15,16,15,16,16,18,18,18,19,19,18,19,19,19,0,0,0,0,0
6370,95,5,0,0,0,0,13,13,13,14,13,13,12,13,12,13,12,14,14,13,12,12,12,12,13,12,13,12,12,12,13,13,0,13,13,14,13,14,15,15,15,15,15,16,15,17,17,17,17,18,18,18,18,18,20,18,20,20,20,0,0,0,0,0
6371,95,5,0,0,0,0,12,14,13,14,13,13,13,12,13,13,13,13,14,15,13,13,13,12,13,13,13,13,11,13,14,14,0,13,13,15,13,13,16,16,15,15,14,16,16,16,18,17,18,18,17,17,17,19,19,19,20,19,19,0,0,0,0,0
6372,95,5,0,0,0,0,13,12,13,14,13,12,12,12,13,13,13,13,12,13,12,13,12,11,13,13,13,13,11,14,12,13,0,13,14,15,13,14,15,16,15,15,15,16,16,16,17,16,17,18,19,19,18,19,19,19,20,20,19,0,0,0,0,0
6373,95,5,0,0,0,0,11,13,12,13,13,12,12,12,13,12,12,13,13,13,13,12,12,13,13,11,12,14,11,13,13,13,0,13,14,13,12,13,13,14,14,15,15,16,15,16,17,17,17,17,18,17,17,18,18,18,19,18,20,0,0,0,0,0
6374,95,5,0,0,0,0,12,12,13,13,13,13,12,12,13,13,13,14,13,12,12,12,12,11,13,13,13,13,13,13,13,13,0,14,15,14,14,15,16,14,15,15,15,17,16,16,17,17,18,18,18,18,19,19,19,19,20,20,20,0,0,0,0,0
6375,95,5,0,0,0,0,13,14,14,14,14,14,14,14,14,14,15,13,13,15,14,13,13,13,15,15,14,14,14,14,15,16,0,16,14,16,16,16,16,17,17,17,16,17,19,17,19,18,20,19,21,20,21,21,22,20,22,21,22,0,0,0,0,0
6376,95,5,0,0,0,0,15,15,16,15,13,15,13,15,14,14,15,14,15,15,14,15,14,13,15,13,14,15,14,14,13,15,0,15,16,16,15,15,17,17,17,17,17,19,18,18,18,18,20,20,21,21,20,21,21,20,22,21,23,0,0,0,0,0
6377,95,5,0,0,0,0,13,12,11,12,12,11,11,11,11,11,12,11,12,11,11,11,11,11,11,12,12,11,10,12,12,12,0,12,12,12,12,13,13,13,13,15,14,13,14,14,17,15,16,16,18,17,17,18,17,18,19,18,19,0,0,0,0,0
6378,95,5,0,0,0,0,13,12,13,13,13,13,14,12,13,12,14,14,13,13,13,13,13,13,13,12,13,13,12,13,13,13,0,14,13,13,13,14,14,15,15,15,16,16,15,15,17,16,18,17,19,18,18,19,19,19,19,20,21,0,0,0,0,0
6379,95,5,0,0,0,0,15,16,16,16,17,16,16,17,15,15,16,15,17,16,15,15,15,13,16,16,16,15,14,17,16,17,0,16,19,18,18,19,18,19,20,19,19,19,19,22,22,20,21,23,22,23,22,24,23,24,25,24,24,0,0,0,0,0
6380,95,5,0,0,0,0,13,13,12,13,12,12,13,13,12,12,14,14,12,13,13,13,13,12,13,13,12,13,11,13,14,15,0,14,13,15,14,15,15,15,16,16,16,16,15,16,17,16,18,18,19,19,19,19,18,18,20,21,21,0,0,0,0,0
6381,95,5,0,0,0,0,10,11,12,12,12,11,12,12,11,11,12,12,12,11,11,11,12,11,12,13,13,12,11,11,12,12,0,11,14,13,12,14,14,13,13,14,14,14,14,16,17,16,16,15,17,16,17,16,17,16,18,17,18,0,0,0,0,0
6382,95,5,0,0,0,0,12,13,12,13,13,12,13,14,13,14,14,14,13,13,13,14,14,13,13,13,13,13,13,13,14,14,0,14,13,15,14,14,15,15,14,15,15,16,15,17,16,16,19,17,17,19,18,18,18,19,19,19,20,0,0,0,0,0
6383,95,5,0,0,0,0,10,10,13,11,12,12,10,11,11,11,11,12,13,12,13,12,12,12,11,12,12,12,11,12,13,11,0,12,13,14,13,14,14,14,14,14,14,15,15,15,16,16,17,17,18,17,17,17,18,18,18,18,18,0,0,0,0,0
6384,95,5,0,0,0,0,13,13,13,14,14,13,14,14,13,12,14,14,15,13,15,14,14,13,13,13,12,14,14,14,13,14,0,14,15,15,15,14,14,15,15,16,16,17,15,17,17,18,19,18,19,20,19,20,19,20,21,20,21,0,0,0,0,0
6385,95,5,0,0,0,0,11,12,11,12,11,12,12,11,12,11,12,12,12,11,12,11,12,11,13,13,13,12,10,12,12,13,0,12,12,13,12,13,13,13,13,14,13,15,14,15,16,15,16,16,17,17,17,18,18,17,18,17,18,0,0,0,0,0
6386,95,5,0,0,0,0,12,13,13,14,13,13,13,12,13,13,14,13,14,13,13,13,12,12,13,13,12,13,12,13,13,13,0,14,13,15,13,13,15,15,15,15,14,16,16,17,17,15,18,18,18,17,19,19,18,18,19,19,19,0,0,0,0,0
6387,95,5,0,0,0,0,11,11,11,12,12,11,11,10,11,11,12,11,12,11,11,11,11,10,12,11,11,11,11,12,12,12,0,12,13,13,13,13,13,14,13,14,14,15,15,15,15,15,16,17,16,16,17,16,17,18,19,18,18,0,0,0,0,0
6388,95,5,0,0,0,0,13,11,11,13,13,12,13,13,12,13,14,12,13,13,12,12,11,12,12,13,11,13,12,13,14,12,0,13,14,13,13,13,14,14,15,14,16,16,15,16,16,16,17,19,18,18,17,18,19,21,20,18,19,0,0,0,0,0
6389,95,5,0,0,0,0,13,13,13,14,13,13,13,13,13,14,13,13,14,13,13,13,15,12,13,13,13,13,13,13,15,14,0,14,14,16,14,15,16,16,16,15,17,17,17,17,18,18,18,20,19,20,19,21,20,21,21,20,20,0,0,0,0,0
6390,95,5,0,0,0,0,13,13,13,13,13,14,14,12,12,13,14,15,13,15,14,14,14,13,14,15,14,13,12,14,14,15,0,13,15,15,15,15,16,16,17,17,15,17,17,17,18,17,19,19,19,19,19,21,20,20,21,20,20,0,0,0,0,0
6391,95,5,0,0,0,0,12,12,13,14,12,13,12,12,12,13,13,13,13,12,13,14,13,13,13,13,13,13,12,13,12,14,0,14,13,14,14,14,14,14,14,15,15,17,15,15,16,17,18,17,18,18,19,18,18,17,18,19,19,0,0,0,0,0
6392,95,5,0,0,0,0,12,14,14,14,14,15,15,14,15,14,13,14,15,15,13,14,14,14,13,15,14,14,13,14,15,16,0,14,16,16,16,16,16,16,17,16,17,18,17,18,19,19,19,21,20,20,21,21,21,22,23,20,21,0,0,0,0,0
6393,95,5,0,0,0,0,12,9,12,11,10,12,12,10,12,11,12,12,12,12,12,11,11,10,11,13,11,11,12,13,12,11,0,12,13,13,12,13,13,13,13,13,13,14,14,13,16,14,16,17,16,17,15,17,17,18,19,18,18,0,0,0,0,0
6394,95,5,0,0,0,0,13,12,13,13,12,12,12,12,13,12,14,13,13,12,13,13,13,12,12,12,12,12,12,11,13,13,0,13,12,13,13,13,13,13,13,14,16,17,14,15,15,16,17,17,17,17,17,19,18,18,19,19,19,0,0,0,0,0
6395,95,5,0,0,0,0,14,14,14,14,13,13,13,14,14,14,15,14,14,14,13,13,14,13,13,13,14,14,13,15,14,15,0,15,15,15,15,15,15,15,17,16,17,17,18,18,19,19,19,18,20,21,19,21,20,20,22,21,21,0,0,0,0,0
6396,95,5,0,0,0,0,11,13,12,13,11,13,12,12,12,12,13,12,13,12,13,13,13,11,12,13,12,13,12,13,13,14,0,13,13,13,12,14,13,13,15,15,14,15,15,16,16,16,18,17,18,17,18,19,19,18,19,20,19,0,0,0,0,0
6397,95,5,0,0,0,0,11,10,11,10,11,11,10,9,8,11,11,10,10,9,9,10,9,11,9,10,10,10,11,11,10,12,0,10,10,11,11,12,12,13,12,12,13,13,13,14,12,13,12,17,14,14,16,14,15,15,18,15,14,0,0,0,0,0
6398,95,5,0,0,0,0,16,15,15,17,17,14,15,15,14,16,15,15,16,15,15,16,15,15,16,16,16,17,14,16,16,15,0,16,17,18,16,18,20,18,18,18,18,18,19,19,21,20,20,23,23,23,23,22,22,22,25,22,24,0,0,0,0,0
6399,95,5,0,0,0,0,12,12,12,13,12,12,12,12,12,13,12,13,14,13,13,11,13,12,13,13,13,12,12,13,13,13,0,13,13,15,12,14,15,14,14,15,14,15,15,15,18,15,17,17,18,18,17,18,18,18,19,18,19,0,0,0,0,0
6400,95,5,0,0,0,0,12,12,12,12,11,12,11,11,12,11,12,12,13,12,12,12,13,11,13,12,11,12,11,12,12,12,0,13,12,15,13,13,14,14,14,14,14,15,14,15,16,15,16,16,17,17,17,17,18,19,18,19,18,0,0,0,0,0
6401,95,5,0,0,0,0,12,12,12,12,11,12,11,12,13,12,12,13,13,13,12,13,13,12,13,12,12,12,11,13,13,12,0,14,14,16,13,15,14,13,15,15,14,15,16,16,17,17,17,18,18,19,20,18,18,19,19,20,20,0,0,0,0,0
6402,95,5,0,0,0,0,11,13,11,13,12,13,13,11,13,12,13,13,12,13,11,13,11,13,12,12,12,12,13,12,13,13,0,14,13,13,14,15,14,15,14,16,16,16,16,17,17,16,18,17,19,19,18,20,20,18,20,20,21,0,0,0,0,0
6403,95,5,0,0,0,0,12,10,10,11,11,12,12,11,11,11,12,12,12,11,12,12,13,10,12,11,11,11,12,11,11,12,0,13,12,13,12,13,13,13,14,14,14,15,13,16,15,15,16,16,17,17,17,16,17,18,18,18,19,0,0,0,0,0
6404,95,5,0,0,0,0,13,13,14,14,13,14,14,14,13,13,14,13,15,15,14,14,13,13,15,14,14,14,13,15,14,15,0,15,15,16,14,14,16,17,16,17,16,17,17,18,18,17,19,19,20,21,21,20,20,21,22,20,22,0,0,0,0,0
6405,95,5,0,0,0,0,11,10,11,10,11,11,11,11,12,10,12,11,10,11,9,11,10,9,10,11,10,11,11,10,11,11,0,11,12,12,12,12,13,12,13,15,13,14,14,14,15,16,15,16,17,17,16,17,17,16,18,17,18,0,0,0,0,0
6406,95,5,0,0,0,0,14,14,13,14,14,14,14,13,13,14,15,14,13,14,15,14,15,13,15,14,14,14,12,15,15,15,0,15,14,16,15,17,17,17,17,17,16,16,18,18,19,17,20,19,20,20,20,20,19,19,22,22,22,0,0,0,0,0
6407,95,5,0,0,0,0,12,12,12,12,12,13,11,12,12,12,13,13,12,13,12,13,13,12,12,11,12,12,12,12,13,14,0,15,14,14,13,14,14,14,15,15,14,15,15,16,17,17,17,17,19,17,18,18,19,17,19,19,19,0,0,0,0,0
6408,95,5,0,0,0,0,13,12,12,13,12,13,12,11,12,11,13,13,12,13,13,12,13,12,12,12,12,13,12,13,12,14,0,13,13,14,13,14,14,14,14,14,14,16,14,15,17,16,16,16,16,18,18,19,18,17,19,19,19,0,0,0,0,0
6409,95,5,0,0,0,0,11,12,11,13,12,12,12,12,12,12,13,12,13,13,13,12,13,10,11,13,13,12,13,12,13,13,0,12,14,14,13,13,14,15,14,15,15,15,15,15,16,17,19,17,18,18,19,19,20,19,20,20,21,0,0,0,0,0
6410,95,5,0,0,0,0,12,12,13,12,11,12,13,12,15,12,12,12,13,13,14,12,11,10,14,14,12,13,8,13,12,12,0,13,14,14,13,14,14,15,15,16,14,15,14,15,16,16,17,17,16,19,17,17,18,19,18,19,19,0,0,0,0,0
6411,95,5,0,0,0,0,10,12,10,12,11,10,10,10,10,10,10,12,11,10,10,11,10,10,13,11,10,12,11,10,12,12,0,12,10,12,12,10,12,14,12,13,13,15,14,14,17,14,16,14,17,16,15,16,16,16,16,15,18,0,0,0,0,0
6412,95,5,0,0,0,0,13,13,13,14,14,14,14,15,14,12,15,14,13,13,14,14,14,13,14,13,14,14,13,14,14,14,0,15,14,15,15,16,15,16,16,16,15,16,16,17,16,17,19,17,21,20,19,19,19,19,21,21,22,0,0,0,0,0
6413,95,5,0,0,0,0,10,11,10,12,12,12,11,11,11,11,12,11,11,11,10,10,12,10,11,10,10,11,10,11,11,12,0,12,12,12,12,12,13,12,13,14,14,15,14,15,16,15,17,17,17,17,17,17,18,18,17,17,19,0,0,0,0,0
6414,95,5,0,0,0,0,12,13,14,12,13,12,12,12,14,13,13,13,13,13,14,13,12,13,13,12,13,13,12,13,14,15,0,13,14,14,14,14,15,15,16,15,17,16,17,17,17,18,19,19,20,19,20,20,19,19,21,20,20,0,0,0,0,0
6415,95,5,0,0,0,0,11,12,11,11,11,12,12,10,12,11,12,12,12,11,12,12,13,12,12,11,11,13,11,11,12,12,0,12,13,13,13,13,14,13,14,13,14,15,15,14,15,15,16,17,17,17,17,18,17,18,18,18,17,0,0,0,0,0
6416,95,5,0,0,0,0,11,11,12,12,13,13,13,12,12,12,13,13,13,12,12,12,13,11,14,13,13,13,12,13,12,14,0,14,14,15,14,15,15,15,16,15,15,16,16,18,17,16,18,18,18,18,18,19,20,19,21,19,20,0,0,0,0,0
6417,95,5,0,0,0,0,10,12,10,12,11,12,11,11,11,11,11,11,11,11,11,11,12,10,12,12,11,12,11,11,12,12,0,11,13,13,13,13,13,13,13,14,13,14,14,16,16,14,16,16,16,16,16,17,17,17,18,17,18,0,0,0,0,0
6418,95,5,0,0,0,0,12,13,12,12,12,12,12,13,13,11,13,13,12,12,12,13,13,12,12,11,12,12,12,12,13,13,0,13,13,13,14,14,14,14,14,16,14,16,14,16,16,17,17,17,17,18,18,19,18,18,19,19,20,0,0,0,0,0
6419,95,5,0,0,0,0,12,12,12,13,12,12,12,10,12,13,13,12,12,12,12,12,12,13,12,13,12,13,12,13,12,13,0,11,14,14,13,13,14,14,13,15,15,15,15,15,16,16,17,17,18,18,17,18,19,18,19,18,19,0,0,0,0,0
6420,95,5,0,0,0,0,11,13,10,13,10,10,9,13,11,10,11,13,10,11,11,13,11,12,12,10,10,12,9,10,12,10,0,11,12,14,13,13,13,14,13,14,13,14,15,14,16,16,15,16,17,17,17,17,18,18,18,18,19,0,0,0,0,0
6421,95,5,0,0,0,0,10,11,10,12,11,11,10,11,11,10,9,12,10,12,12,11,12,11,11,12,11,11,8,10,12,11,0,11,12,12,11,12,13,13,13,14,13,14,15,14,14,14,15,16,16,15,14,15,16,17,18,15,19,0,0,0,0,0
6422,95,5,0,0,0,0,13,13,12,13,13,14,12,13,12,12,13,13,12,13,13,12,13,13,13,12,13,14,12,13,14,14,0,13,13,15,15,16,15,16,16,16,17,17,17,17,18,17,19,19,19,20,19,20,21,19,21,21,21,0,0,0,0,0
6423,95,5,0,0,0,0,12,12,12,12,10,12,11,10,13,13,12,12,12,13,12,11,12,11,12,13,12,13,12,13,14,13,0,13,14,13,14,15,15,15,15,15,15,16,15,16,17,16,18,19,19,19,18,19,20,19,21,19,21,0,0,0,0,0
6424,95,5,0,0,0,0,12,11,11,13,12,13,12,12,11,12,11,12,12,12,11,12,12,12,11,13,12,12,11,13,13,13,0,14,13,15,13,12,13,15,14,15,14,16,15,17,16,17,17,17,19,17,18,18,19,19,19,19,19,0,0,0,0,0
6425,95,5,0,0,0,0,13,11,13,14,12,14,13,12,13,13,12,13,14,12,13,15,12,13,14,13,14,12,13,13,13,14,0,14,15,15,14,15,16,15,16,17,16,16,17,17,18,18,19,19,20,19,20,19,21,20,21,19,21,0,0,0,0,0
6426,95,5,0,0,0,0,12,12,11,11,11,12,12,12,12,11,12,12,10,11,11,12,12,11,13,12,11,11,12,12,13,13,0,13,13,13,14,14,15,15,14,15,15,16,15,15,17,17,17,17,18,17,18,20,18,19,20,19,21,0,0,0,0,0
6427,95,5,0,0,0,0,11,10,11,13,11,12,11,11,12,12,11,12,13,13,12,11,12,10,12,12,12,12,11,13,14,13,0,14,13,13,13,14,13,14,14,15,14,14,14,16,16,15,18,16,17,17,16,18,18,17,19,18,18,0,0,0,0,0
6428,95,5,0,0,0,0,10,12,12,13,10,12,12,12,11,12,12,12,12,13,12,11,12,11,13,11,11,12,11,12,13,13,0,12,13,14,13,13,14,14,14,14,14,15,13,14,16,15,17,17,16,17,18,17,18,17,19,18,18,0,0,0,0,0
6429,95,5,0,0,0,0,11,12,12,13,12,11,12,10,12,11,12,11,12,13,12,12,11,11,11,11,11,12,10,12,11,12,0,13,14,13,13,13,15,15,13,15,15,15,16,16,18,16,18,18,18,17,17,18,18,18,18,19,19,0,0,0,0,0
6430,95,5,0,0,0,0,12,12,11,13,11,11,13,11,12,11,11,12,11,11,12,11,13,11,12,11,11,11,12,12,13,13,0,13,13,14,13,13,15,14,15,15,15,15,15,16,17,17,19,17,18,20,19,18,20,19,20,20,20,0,0,0,0,0
6431,95,5,0,0,0,0,12,12,11,13,12,14,13,12,13,13,13,14,13,13,12,12,14,13,13,13,13,13,13,14,14,15,0,15,14,14,15,14,15,17,16,16,15,17,16,17,17,18,19,18,20,19,19,19,19,20,21,20,22,0,0,0,0,0
6432,95,5,0,0,0,0,10,13,12,13,13,13,13,13,11,13,15,13,13,13,13,13,13,12,13,14,13,13,13,12,13,15,0,15,15,16,14,14,14,16,15,16,16,17,17,17,17,18,18,19,20,19,19,20,20,19,21,21,21,0,0,0,0,0
6433,95,5,0,0,0,0,12,14,13,13,12,13,14,13,13,13,14,13,13,14,14,14,13,13,14,13,13,13,13,13,13,15,0,15,14,14,16,15,15,15,14,17,16,17,16,18,17,17,19,18,19,19,19,19,19,20,20,20,21,0,0,0,0,0
