Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
27096,95,5,0,0,0,0,7,7,7,7,7,7,7,8,7,7,7,8,7,8,8,8,8,8,8,8,9,8,8,10,10,9,0,10,11,11,10,10,10,11,9,11,12,12,12,11,13,12,13,13,13,13,14,13,15,13,14,15,15,0,0,0,0,0
27097,95,5,0,0,0,0,7,8,8,6,7,7,8,8,10,8,8,8,9,9,9,9,8,9,9,10,11,10,9,9,10,10,0,10,10,10,11,11,11,11,11,11,12,13,12,13,13,14,14,14,14,15,16,15,15,16,16,15,17,0,0,0,0,0
27098,95,5,0,0,0,0,13,13,16,16,15,15,15,15,16,15,16,18,18,17,16,20,18,17,18,18,17,19,17,18,19,20,0,21,21,21,21,21,22,22,23,23,22,26,23,25,25,27,29,28,26,29,30,29,30,33,30,31,31,0,0,0,0,0
27099,95,5,0,0,0,0,7,7,6,8,7,7,8,8,7,7,10,9,9,9,9,10,9,9,10,9,9,9,9,9,10,9,0,11,10,10,10,10,12,10,11,11,12,13,12,13,13,13,13,13,14,15,14,15,15,16,15,16,16,0,0,0,0,0
27100,95,5,0,0,0,0,13,14,14,14,14,14,14,15,15,15,17,16,17,17,16,17,18,15,17,17,17,17,16,17,20,19,0,19,19,22,20,21,21,22,21,22,22,24,22,25,24,26,27,27,28,26,28,28,29,29,30,29,30,0,0,0,0,0
27101,95,5,0,0,0,0,6,7,9,7,10,8,9,8,10,8,9,9,8,8,10,9,10,10,9,11,9,10,10,10,10,11,0,11,10,11,12,11,14,12,12,14,13,13,12,14,13,13,15,15,14,15,16,15,16,16,16,17,16,0,0,0,0,0
27102,95,5,0,0,0,0,8,7,8,9,8,8,8,8,9,8,9,8,9,9,10,9,10,9,10,10,10,10,9,10,11,11,0,11,12,11,11,11,12,13,13,12,13,12,13,14,14,14,15,15,15,15,15,16,17,16,17,16,17,0,0,0,0,0
27103,95,5,0,0,0,0,5,5,7,7,6,7,7,6,6,6,8,7,8,9,9,8,8,8,9,8,8,8,7,10,8,10,0,9,11,11,9,10,11,11,11,11,10,11,11,12,13,11,13,12,14,13,13,14,13,14,15,15,15,0,0,0,0,0
27104,95,5,0,0,0,0,43,54,37,62,45,56,54,46,54,52,62,70,64,59,69,67,71,58,75,58,61,69,47,62,80,58,0,80,81,89,85,75,91,83,62,78,35,73,68,89,103,86,112,102,104,96,93,98,96,88,108,98,98,0,0,0,0,0
27105,95,5,0,0,0,0,15,14,16,16,16,15,16,16,16,17,18,19,18,18,17,19,18,17,18,20,19,18,19,21,22,21,0,22,22,25,23,23,24,24,24,25,24,27,25,26,27,29,30,31,31,30,30,31,32,32,34,32,34,0,0,0,0,0
27106,95,5,0,0,0,0,5,5,5,5,6,7,6,5,6,5,6,7,7,7,7,6,7,6,7,8,6,7,6,7,7,8,0,8,7,8,7,7,9,9,8,9,8,9,9,10,10,9,10,11,11,11,11,12,11,10,12,11,12,0,0,0,0,0
27107,95,5,0,0,0,0,14,15,14,15,15,15,17,16,17,17,18,18,19,17,18,20,18,18,18,20,18,19,18,20,22,21,0,21,22,22,22,22,24,24,24,24,24,26,25,27,27,28,30,30,30,30,30,31,32,32,34,33,33,0,0,0,0,0
27108,95,5,0,0,0,0,7,7,7,7,6,7,6,7,8,8,8,8,7,8,8,9,8,8,8,8,8,8,8,9,9,10,0,10,10,10,9,10,9,10,10,11,12,12,11,11,12,13,13,13,14,14,13,14,14,14,14,15,15,0,0,0,0,0
27109,95,5,0,0,0,0,13,13,13,14,14,14,15,14,15,14,15,16,15,17,16,17,17,16,17,17,16,18,15,17,19,19,0,20,19,21,20,20,21,21,20,22,21,24,22,24,24,24,27,26,27,27,25,28,28,26,30,26,33,0,0,0,0,0
27110,95,5,0,0,0,0,16,15,15,15,16,17,17,18,17,17,19,18,19,18,19,19,19,18,20,19,19,21,18,20,22,21,0,22,22,25,23,24,25,24,24,26,24,28,26,27,28,27,31,30,32,31,31,31,32,31,35,33,34,0,0,0,0,0
27111,95,5,0,0,0,0,13,15,13,16,14,16,14,13,16,14,17,16,17,17,17,15,20,16,18,16,18,18,16,17,19,19,0,19,18,20,19,22,22,21,20,26,11,20,22,24,26,24,27,26,28,27,28,28,30,26,29,29,33,0,0,0,0,0
27112,95,5,0,0,0,0,14,15,15,16,15,17,15,15,16,16,17,17,18,19,17,19,19,18,19,19,18,18,17,19,21,21,0,22,22,23,22,23,24,23,22,25,23,27,25,26,28,27,30,29,30,30,29,30,31,31,32,32,33,0,0,0,0,0
27113,95,5,0,0,0,0,6,8,8,8,7,8,7,7,8,8,7,8,7,8,9,9,8,8,9,9,9,8,10,9,9,10,0,10,10,10,9,11,11,10,10,11,11,12,12,10,13,12,12,12,14,14,13,14,15,14,14,14,15,0,0,0,0,0
27114,95,5,0,0,0,0,16,15,15,18,15,16,17,15,16,16,19,18,19,19,18,20,18,18,19,19,18,20,17,19,21,21,0,22,23,23,23,24,25,25,24,25,24,26,25,27,29,27,31,31,30,31,31,30,33,32,33,32,33,0,0,0,0,0
27115,95,5,0,0,0,0,6,7,4,6,8,8,8,6,6,6,8,9,7,7,8,6,8,7,8,7,8,9,8,8,8,8,0,8,9,9,11,10,11,9,12,8,8,11,9,9,12,10,10,12,12,12,12,13,13,13,14,12,14,0,0,0,0,0
27116,95,5,0,0,0,0,7,7,7,6,8,8,7,8,7,6,7,8,9,7,8,8,8,8,9,8,9,9,9,9,9,10,0,10,10,9,10,10,10,11,11,11,10,12,11,11,12,13,13,13,15,14,13,15,14,14,16,15,15,0,0,0,0,0
27117,95,5,0,0,0,0,12,15,13,11,23,25,4,5,17,24,13,36,18,23,25,50,15,4,17,25,19,23,14,15,35,32,0,18,46,32,41,22,38,44,25,26,39,40,26,40,37,49,42,40,48,46,46,50,50,56,45,49,47,0,0,0,0,0
27118,95,5,0,0,0,0,5,6,6,7,7,6,6,6,7,7,7,7,6,6,7,7,8,7,8,8,8,7,8,8,8,8,0,8,9,8,8,9,9,9,10,8,9,9,11,11,9,10,12,11,13,12,12,13,12,12,16,16,16,0,0,0,0,0
27119,95,5,0,0,0,0,7,9,9,8,10,9,8,7,8,9,9,10,10,9,9,10,9,10,10,11,10,11,9,10,10,10,0,11,11,11,11,11,13,12,12,13,13,14,13,13,14,14,15,14,15,16,15,15,16,15,17,16,18,0,0,0,0,0
27120,95,5,0,0,0,0,8,8,8,7,7,9,9,9,9,9,8,8,10,11,10,10,9,8,11,9,9,9,10,10,10,10,0,12,10,13,10,12,11,12,11,16,17,14,13,13,13,13,15,13,16,13,15,16,17,16,17,17,16,0,0,0,0,0
27121,95,5,0,0,0,0,14,15,16,17,16,15,17,16,16,16,17,18,18,17,17,19,18,18,19,19,18,19,16,20,20,20,0,21,21,22,21,23,22,22,22,24,22,26,24,24,26,26,28,28,29,29,28,29,30,29,31,30,32,0,0,0,0,0
27122,95,5,0,0,0,0,8,7,9,10,9,8,8,8,8,8,8,9,10,10,10,10,10,9,9,11,12,10,9,9,10,12,0,11,11,12,11,12,12,11,13,12,13,13,12,13,15,13,15,16,15,16,15,16,16,16,17,17,17,0,0,0,0,0
27123,95,5,0,0,0,0,14,14,15,15,15,14,15,15,16,15,15,18,16,17,16,17,17,16,16,17,17,19,16,19,19,18,0,19,20,21,21,20,22,22,21,22,22,25,23,25,25,25,27,28,26,27,26,27,29,29,32,27,25,0,0,0,0,0
27124,95,5,0,0,0,0,15,16,16,16,15,15,16,16,18,17,19,20,18,18,18,21,18,17,20,19,19,20,17,20,21,22,0,23,23,23,24,23,24,25,23,26,25,26,25,28,26,28,29,31,29,30,31,31,32,33,33,33,33,0,0,0,0,0
27125,95,5,0,0,0,0,7,6,6,7,9,3,7,6,9,9,9,9,7,9,8,7,8,8,9,10,9,7,9,9,9,9,0,9,11,10,10,10,11,9,12,5,10,11,11,13,12,12,13,12,13,12,13,14,14,14,15,15,14,0,0,0,0,0
27126,95,5,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,10,10,11,10,10,9,10,10,10,11,9,11,11,11,0,11,11,11,11,12,13,12,12,11,12,13,13,14,15,13,15,14,15,15,15,15,17,16,17,16,18,0,0,0,0,0
27127,95,5,0,0,0,0,8,10,9,9,8,9,8,9,8,9,9,10,9,10,10,10,10,10,11,11,10,12,10,11,12,12,0,12,12,13,12,13,13,13,13,13,13,13,13,13,16,15,15,16,16,16,15,17,18,17,17,18,18,0,0,0,0,0
27128,95,5,0,0,0,0,14,16,15,16,17,15,16,17,17,15,18,19,18,19,19,20,19,18,19,19,18,21,18,21,22,21,0,22,25,24,22,22,23,24,23,25,24,28,25,27,27,27,29,31,29,31,31,31,31,31,33,33,34,0,0,0,0,0
27129,95,5,0,0,0,0,6,7,8,9,8,8,8,9,7,8,9,9,10,10,10,10,11,9,10,11,10,10,9,11,11,11,0,12,11,11,10,12,12,13,13,12,13,14,13,14,15,14,15,15,15,16,16,15,16,16,17,18,17,0,0,0,0,0
27130,95,5,0,0,0,0,6,7,7,7,7,7,7,7,8,6,7,8,8,8,8,7,8,8,8,8,8,8,8,8,8,9,0,8,8,10,9,9,10,9,10,10,10,11,10,11,12,12,12,11,12,12,11,13,15,14,13,13,18,0,0,0,0,0
27131,95,5,0,0,0,0,7,7,6,8,6,8,8,8,7,8,8,8,8,8,8,8,8,9,9,8,8,8,8,9,9,9,0,9,9,10,9,10,10,11,10,11,12,12,13,13,13,12,13,13,13,13,13,15,13,15,16,14,16,0,0,0,0,0
27132,95,5,0,0,0,0,8,8,7,7,6,8,8,7,8,6,8,11,7,7,9,9,9,7,9,9,8,9,10,10,10,9,0,11,10,10,10,12,12,13,10,14,16,14,11,13,14,10,13,13,15,15,14,14,15,14,14,15,18,0,0,0,0,0
27133,95,5,0,0,0,0,12,14,13,15,14,15,15,14,14,16,17,17,16,16,15,17,18,15,18,17,16,18,16,18,19,18,0,20,20,21,20,21,21,22,21,22,21,25,22,24,24,24,26,27,27,27,26,27,28,28,30,29,30,0,0,0,0,0
27134,95,5,0,0,0,0,14,14,15,17,14,15,15,15,16,15,17,17,18,16,17,19,17,16,17,18,18,19,17,18,19,19,0,20,20,21,21,20,22,23,21,23,21,24,22,24,25,25,27,28,27,27,26,28,29,29,30,30,31,0,0,0,0,0
27135,95,5,0,0,0,0,15,17,17,17,17,18,17,17,17,18,19,19,20,18,19,20,20,19,20,21,21,21,19,21,23,23,0,21,24,25,24,23,25,25,23,26,25,27,26,28,28,28,31,31,30,32,31,32,32,32,35,34,34,0,0,0,0,0
27136,95,5,0,0,0,0,13,14,13,16,14,15,15,14,15,15,16,16,16,16,16,17,18,15,17,17,17,17,17,18,19,19,0,18,20,21,20,21,21,21,21,24,21,23,23,25,25,25,27,26,26,28,28,28,29,28,29,29,31,0,0,0,0,0
27137,95,5,0,0,0,0,8,5,8,9,9,7,7,8,8,8,9,8,9,10,10,9,8,8,10,9,9,9,8,9,10,10,0,11,12,10,9,11,12,10,11,9,6,13,13,12,11,13,12,13,14,15,14,14,14,14,16,14,15,0,0,0,0,0
27138,95,5,0,0,0,0,3,3,5,4,5,4,3,4,4,5,4,5,4,4,3,5,4,5,4,4,5,5,5,5,4,3,0,5,5,5,6,6,5,5,6,5,6,7,7,6,5,7,7,7,7,7,8,7,7,7,8,7,7,0,0,0,0,0
27139,95,5,0,0,0,0,13,15,13,16,15,15,15,16,16,15,16,17,18,15,17,18,18,15,17,17,18,18,15,18,19,20,0,19,20,22,20,21,21,21,20,23,20,23,23,25,26,24,28,26,26,27,26,27,28,26,29,29,31,0,0,0,0,0
27140,95,5,0,0,0,0,16,16,17,19,17,17,19,18,19,17,20,19,19,19,19,19,19,18,19,20,19,20,19,21,23,21,0,23,23,25,23,25,25,25,26,26,24,28,26,27,28,29,31,31,32,31,33,31,33,32,35,34,35,0,0,0,0,0
27141,95,5,0,0,0,0,7,7,6,7,8,7,7,7,8,8,7,8,9,8,9,8,8,8,9,9,10,8,7,9,10,9,0,10,10,10,9,10,11,11,11,11,10,10,13,12,13,11,14,13,14,14,13,13,14,13,15,15,16,0,0,0,0,0
27142,95,5,0,0,0,0,6,6,7,8,7,7,8,7,8,9,8,8,9,9,9,9,8,8,9,9,9,8,8,9,9,10,0,8,9,10,9,10,11,11,11,10,11,11,11,13,13,13,13,14,13,14,13,15,15,14,15,16,16,0,0,0,0,0
27143,95,5,0,0,0,0,14,14,15,15,14,14,14,14,14,15,16,16,16,17,15,17,17,16,16,17,17,18,16,17,18,19,0,19,19,21,19,21,22,22,20,22,21,24,22,24,24,26,26,26,27,26,27,27,28,29,30,29,29,0,0,0,0,0
27144,95,5,0,0,0,0,16,17,15,17,15,19,16,17,18,17,19,19,18,18,18,19,20,17,20,20,18,21,18,21,21,22,0,22,21,24,23,24,24,25,24,25,23,28,26,26,28,28,31,29,32,31,31,31,31,30,35,32,35,0,0,0,0,0
27145,95,5,0,0,0,0,15,15,16,15,16,16,17,16,17,18,18,19,19,18,18,20,18,19,19,20,18,19,19,21,21,20,0,21,24,23,24,23,24,26,24,25,26,27,25,27,25,28,28,33,29,31,31,31,32,31,34,32,32,0,0,0,0,0
27146,95,5,0,0,0,0,13,13,14,16,14,16,15,15,15,15,16,17,16,16,16,17,18,16,17,17,17,18,16,18,19,19,0,20,20,22,20,21,22,22,20,22,21,24,23,24,26,24,27,26,26,28,27,28,28,27,30,29,30,0,0,0,0,0
27147,95,5,0,0,0,0,8,8,7,9,8,7,8,8,8,7,6,7,9,7,9,7,9,6,9,10,11,9,7,9,10,10,0,9,10,12,8,10,10,12,12,17,15,11,12,13,13,10,13,12,13,14,14,15,13,13,15,14,16,0,0,0,0,0
27148,95,5,0,0,0,0,7,8,7,7,7,8,8,8,8,7,10,9,8,9,9,9,11,9,10,9,9,8,9,9,10,10,0,11,10,11,10,11,11,12,10,12,12,12,12,11,13,12,15,12,14,14,14,15,14,13,15,15,16,0,0,0,0,0
27149,95,5,0,0,0,0,15,17,16,18,17,18,17,18,18,17,19,21,18,19,18,20,20,19,20,20,19,21,20,21,22,23,0,23,23,25,24,25,25,24,24,26,25,29,25,28,29,29,32,31,31,31,30,31,33,33,34,33,34,0,0,0,0,0
27150,95,5,0,0,0,0,14,15,14,17,15,14,15,17,17,15,16,16,18,15,19,18,20,19,19,19,17,19,17,19,20,23,0,21,22,24,20,21,25,21,22,31,21,22,26,28,30,26,31,27,30,31,31,32,34,30,33,32,34,0,0,0,0,0
27151,95,5,0,0,0,0,6,9,7,7,8,9,9,7,10,9,11,10,9,7,8,10,11,10,9,10,10,10,10,11,10,11,0,11,10,11,11,12,13,12,10,13,9,11,12,12,13,11,12,13,15,18,17,16,15,14,16,14,17,0,0,0,0,0
27152,95,5,0,0,0,0,18,17,16,18,16,18,17,16,17,18,19,20,20,19,19,21,21,19,19,21,20,21,19,21,21,21,0,21,23,24,24,23,24,27,24,27,25,29,26,27,27,30,31,32,32,30,32,32,32,33,35,33,34,0,0,0,0,0
27153,95,5,0,0,0,0,14,16,14,17,17,16,16,17,18,16,18,20,18,18,18,18,20,18,19,20,19,21,19,20,22,22,0,23,22,24,22,23,25,25,24,26,24,28,25,27,28,26,31,30,31,32,31,30,33,31,34,33,33,0,0,0,0,0
27154,95,5,0,0,0,0,7,7,5,9,9,9,8,9,10,9,9,9,10,9,9,10,9,9,8,9,9,10,10,12,10,12,0,12,11,12,10,11,12,12,10,15,16,15,13,13,15,13,15,14,15,14,17,17,16,15,16,16,18,0,0,0,0,0
27155,95,5,0,0,0,0,14,16,17,18,17,17,18,17,17,17,17,19,18,18,18,19,21,18,20,18,18,21,19,21,21,21,0,22,24,24,22,23,24,25,23,26,25,27,25,27,27,27,31,30,30,30,30,32,32,32,34,33,34,0,0,0,0,0
27156,95,5,0,0,0,0,18,16,18,18,16,18,17,18,18,16,18,20,19,19,19,21,20,18,20,21,21,21,19I (293413) CSI_RX: Packets captured: 27161 | Channel: 6
27157,95,5,0,0,0,0,9,5,8,10,8,9,9,8,9,9,11,10,8,11,7,10,8,10,8,9,10,9,12,10,11,9,0,11,11,11,10,10,13,12,13,12,25,14,15,14,11,15,15,15,14,14,15,16,14,16,17,17,16,0,0,0,0,0
27158,95,5,0,0,0,0,15,16,15,16,16,15,15,14,16,15,17,18,18,19,17,19,19,17,18,18,18,19,18,18,19,20,0,21,21,23,22,22,22,23,21,24,24,25,24,24,25,25,28,27,29,27,28,29,29,29,31,30,32,0,0,0,0,0
27159,95,5,0,0,0,0,15,15,17,17,17,16,17,17,17,16,18,20,20,20,19,21,20,18,19,21,18,19,18,21,21,21,0,22,23,22,24,24,25,26,24,25,26,28,25,27,29,29,31,31,31,32,31,31,32,32,34,34,34,0,0,0,0,0
27160,95,5,0,0,0,0,14,15,15,16,15,15,15,15,16,15,19,18,17,18,19,19,19,18,19,18,18,19,17,19,19,19,0,22,20,25,22,22,23,25,22,25,22,26,24,27,28,26,31,29,31,30,29,31,31,30,32,32,34,0,0,0,0,0
27161,95,5,0,0,0,0,13,14,14,15,16,15,15,16,16,14,15,16,17,17,15,18,18,16,18,17,17,18,16,18,18,19,0,19,20,21,21,21,21,22,22,23,21,25,22,24,25,25,28,28,28,28,28,29,28,29,31,29,30,0,0,0,0,0
27162,95,5,0,0,0,0,15,16,16,18,16,17,17,17,18,17,18,18,19,20,19,18,21,18,20,21,21,21,17,21,22,22,0,22,22,25,22,23,24,26,24,25,24,28,26,27,29,29,32,30,31,31,30,33,32,31,33,32,34,0,0,0,0,0
27163,95,5,0,0,0,0,15,15,15,15,15,16,14,13,15,14,17,17,16,17,17,18,17,15,17,18,17,17,16,19,19,18,0,20,19,21,19,20,22,22,21,23,20,23,22,25,25,25,27,27,28,27,28,28,29,27,30,30,30,0,0,0,0,0
27164,95,5,0,0,0,0,14,16,16,16,14,15,16,16,17,16,17,18,17,19,17,19,18,18,18,19,18,18,18,20,20,20,0,21,21,21,22,22,23,24,22,23,22,26,23,25,25,27,29,28,29,28,28,30,29,30,32,29,32,0,0,0,0,0
27165,95,5,0,0,0,0,15,14,15,15,13,16,15,14,15,15,16,15,17,17,17,17,19,15,17,17,18,17,15,17,19,20,0,19,19,22,21,21,21,22,20,23,21,24,21,25,26,23,27,25,27,28,26,28,27,26,30,28,30,0,0,0,0,0
27166,95,5,0,0,0,0,9,9,8,8,7,8,9,9,9,8,9,9,10,8,9,9,9,8,11,10,11,8,10,10,11,10,0,12,13,10,11,11,12,13,13,13,13,13,12,13,13,15,14,13,14,15,14,15,16,15,17,18,18,0,0,0,0,0
27167,95,5,0,0,0,0,10,6,17,24,13,14,17,12,14,10,41,20,34,20,20,17,23,33,32,16,29,33,22,33,26,18,0,23,31,30,16,32,25,32,28,44,27,44,26,36,48,34,43,54,43,46,52,46,49,47,60,48,54,0,0,0,0,0
27168,95,5,0,0,0,0,12,15,15,17,15,16,13,15,16,15,16,18,17,17,18,18,16,16,18,18,17,18,16,18,20,20,0,20,19,22,20,20,22,22,22,23,20,24,22,24,25,24,28,26,28,28,27,29,29,28,30,29,30,0,0,0,0,0
27169,95,5,0,0,0,0,9,7,7,9,8,7,9,9,10,8,9,10,9,10,10,11,11,10,11,9,11,10,10,10,10,12,0,12,11,12,10,11,11,11,12,12,12,14,14,12,16,14,15,14,15,16,15,15,15,15,18,17,17,0,0,0,0,0
27170,95,5,0,0,0,0,16,16,18,18,17,18,18,17,18,18,19,19,19,19,18,21,19,19,20,21,20,20,19,21,22,22,0,23,23,26,24,23,25,26,24,26,25,28,26,28,28,29,31,30,31,30,31,32,32,32,34,33,35,0,0,0,0,0
27171,95,5,0,0,0,0,15,16,16,17,17,16,17,17,17,17,19,18,19,18,17,20,18,19,18,19,20,19,19,20,22,20,0,22,23,22,23,22,24,24,24,25,25,27,25,26,26,28,29,30,29,32,30,31,31,32,35,33,33,0,0,0,0,0
27172,95,5,0,0,0,0,6,7,7,8,7,7,7,7,7,8,9,9,8,9,9,9,10,9,9,9,9,9,9,10,10,9,0,10,11,11,10,11,11,11,12,11,11,11,12,12,13,13,12,13,14,13,13,14,15,15,15,15,16,0,0,0,0,0
27173,95,5,0,0,0,0,14,16,14,17,14,16,17,16,16,16,18,18,18,18,17,19,19,17,19,19,19,19,18,19,21,20,0,21,21,24,22,22,24,25,23,26,23,26,25,26,27,26,29,29,30,30,30,30,31,31,33,33,33,0,0,0,0,0
27174,95,5,0,0,0,0,9,8,8,9,9,9,7,10,9,8,9,9,9,10,9,9,9,9,10,9,10,10,9,11,11,12,0,11,11,13,11,12,12,12,13,12,12,14,14,14,14,12,14,14,14,14,15,16,16,15,17,17,18,0,0,0,0,0
27175,95,5,0,0,0,0,15,15,16,17,16,18,17,17,16,17,18,18,18,18,17,20,19,17,19,18,18,20,18,20,23,21,0,21,22,23,23,22,23,24,24,24,23,28,26,26,28,26,30,30,29,31,31,31,31,31,34,31,33,0,0,0,0,0
27176,95,5,0,0,0,0,9,5,14,20,15,18,18,27,7,13,31,22,30,23,14,29,36,38,35,18,20,25,20,32,25,21,0,31,28,35,22,28,25,29,34,34,42,42,33,32,41,34,47,56,43,49,53,45,48,44,64,47,57,0,0,0,0,0
27177,95,5,0,0,0,0,8,7,8,7,7,9,9,8,8,9,9,11,8,10,11,10,10,9,9,10,11,10,10,11,11,11,0,9,10,11,12,10,12,12,13,17,23,13,12,11,13,15,16,14,15,14,15,14,16,15,16,16,16,0,0,0,0,0
27178,95,5,0,0,0,0,11,3,12,14,6,2,10,15,16,12,30,19,22,21,20,15,25,38,33,16,33,29,21,33,18,23,0,30,35,31,23,36,23,32,22,62,28,49,26,37,53,35,41,49,41,46,45,52,51,45,54,51,50,0,0,0,0,0
27179,95,5,0,0,0,0,8,9,7,7,9,8,8,8,8,9,9,9,9,9,9,9,9,8,10,9,10,10,9,9,10,10,0,10,11,12,11,12,11,12,12,12,12,12,12,13,14,13,14,14,15,15,14,15,15,15,16,16,17,0,0,0,0,0
27180,95,5,0,0,0,0,15,16,16,17,16,17,17,17,17,17,18,19,19,18,19,20,20,17,19,19,19,20,18,20,22,22,0,23,22,23,22,24,24,24,25,25,24,27,26,28,28,27,31,29,31,30,30,32,31,30,34,33,34,0,0,0,0,0
27181,95,5,0,0,0,0,7,7,8,8,8,9,9,9,8,8,9,10,9,8,10,11,10,9,10,10,10,10,11,11,10,11,0,11,12,12,10,10,11,13,12,13,12,14,13,14,14,13,15,13,16,16,15,15,16,15,17,16,18,0,0,0,0,0
27182,95,5,0,0,0,0,15,15,17,15,15,16,16,16,16,15,18,18,18,18,18,18,18,16,18,19,18,19,18,20,20,20,0,20,21,22,22,22,23,22,22,23,23,25,23,25,25,26,28,28,27,28,28,28,30,30,31,31,30,0,0,0,0,0
27183,95,5,0,0,0,0,8,8,9,8,9,9,9,9,9,8,9,10,10,10,10,9,9,10,10,10,10,10,10,11,11,11,0,11,12,12,11,12,12,12,12,13,12,12,13,13,14,14,15,15,15,16,16,16,16,16,17,16,17,0,0,0,0,0
27184,95,5,0,0,0,0,14,17,17,17,17,17,17,18,19,17,20,19,19,19,21,20,21,18,20,20,21,21,20,21,22,22,0,24,22,26,23,24,25,25,25,27,25,28,26,28,29,28,32,30,32,31,32,31,32,32,34,34,35,0,0,0,0,0
27185,95,5,0,0,0,0,8,7,7,8,6,7,8,7,8,8,8,8,9,8,8,8,10,8,10,8,8,8,8,9,9,10,0,10,9,11,10,10,10,11,10,10,11,12,11,12,12,12,13,13,13,14,14,15,15,13,15,15,15,0,0,0,0,0
27186,95,5,0,0,0,0,14,15,16,16,16,15,15,15,17,15,16,16,18,18,17,18,18,18,18,18,18,18,16,18,20,20,0,21,21,22,22,21,22,22,23,25,22,25,24,25,25,26,29,28,27,28,29,28,29,29,31,29,31,0,0,0,0,0
27187,95,5,0,0,0,0,8,8,8,9,9,8,9,9,10,8,9,10,10,9,10,10,10,9,10,9,10,10,9,11,11,12,0,12,11,12,11,11,11,11,12,12,12,14,14,14,15,14,14,13,14,16,15,15,16,16,16,17,18,0,0,0,0,0
27188,95,5,0,0,0,0,14,16,16,17,16,15,16,16,16,15,17,18,19,18,17,19,18,17,18,18,18,18,18,19,21,20,0,21,21,23,22,22,22,24,23,23,23,26,24,26,25,25,28,28,29,28,28,29,30,29,31,29,31,0,0,0,0,0
27189,95,5,0,0,0,0,13,15,14,16,14,15,16,14,16,15,17,16,17,17,16,18,17,17,16,17,17,18,17,19,19,20,0,20,20,21,21,22,21,23,21,22,21,26,23,25,24,25,27,27,28,28,27,28,29,28,31,30,31,0,0,0,0,0
27190,95,5,0,0,0,0,15,15,16,17,15,16,16,16,17,16,19,18,18,18,18,19,18,18,18,20,18,18,18,19,20,21,0,21,22,22,23,22,24,24,22,23,24,26,24,25,26,27,28,29,29,28,29,28,31,30,31,31,32,0,0,0,0,0
27191,95,5,0,0,0,0,14,17,15,18,16,17,17,16,17,15,19,19,19,19,19,20,20,18,19,19,18,21,18,21,21,21,0,22,22,24,22,24,24,25,24,26,24,28,25,26,27,27,31,29,32,30,31,31,32,31,34,33,34,0,0,0,0,0
27192,95,5,0,0,0,0,15,16,17,17,16,17,17,17,16,17,18,19,19,19,19,21,19,19,19,19,18,20,18,20,21,22,0,22,22,25,24,23,24,25,24,25,25,28,26,26,28,28,31,30,30,31,30,31,31,31,35,33,34,0,0,0,0,0
27193,95,5,0,0,0,0,14,13,14,15,13,15,14,16,15,16,16,17,17,16,17,17,17,15,19,17,18,18,15,18,20,19,0,19,20,22,19,20,22,21,22,16,16,22,22,25,26,24,26,27,26,29,26,27,29,28,30,30,30,0,0,0,0,0
27194,95,5,0,0,0,0,8,8,8,7,8,9,7,9,10,8,8,8,9,10,10,9,10,9,9,9,9,10,9,9,9,10,0,10,10,11,10,11,12,12,12,12,12,13,12,13,14,12,14,13,14,14,15,15,15,15,16,16,17,0,0,0,0,0
27195,95,5,0,0,0,0,7,8,7,8,8,7,9,7,8,8,8,9,8,8,9,9,9,9,9,10,10,10,10,10,8,10,0,10,10,11,10,11,10,11,11,11,12,13,12,12,12,13,13,14,14,15,15,14,14,15,16,15,16,0,0,0,0,0
27196,95,5,0,0,0,0,14,15,15,16,14,16,16,15,15,15,17,17,17,17,16,18,18,16,17,18,18,18,17,19,19,20,0,20,22,22,20,21,22,24,21,24,21,24,23,25,25,25,28,27,28,28,29,29,29,29,31,31,31,0,0,0,0,0
27197,95,5,0,0,0,0,14,14,14,15,15,15,16,16,16,15,17,18,18,17,17,18,18,17,17,17,17,18,16,18,20,19,0,20,22,22,21,21,21,23,22,21,22,24,24,24,25,26,27,29,26,26,27,29,28,29,31,29,30,0,0,0,0,0
27198,95,5,0,0,0,0,17,4,19,23,16,15,21,20,10,10,32,23,28,22,15,20,37,32,31,19,25,25,23,34,25,19,0,30,23,44,25,35,26,29,26,27,27,39,29,35,48,29,41,54,45,51,43,45,43,43,57,43,49,0,0,0,0,0
27199,95,5,0,0,0,0,8,8,8,9,7,9,9,9,9,9,10,10,9,10,10,10,11,9,10,10,10,11,10,10,11,12,0,12,10,12,12,11,12,12,12,12,14,14,13,13,14,14,15,14,16,16,15,16,15,15,16,17,17,0,0,0,0,0
